question_id,answer
139856001," A pink donut with sprinkles
"
139856002," A pink donut with sprinkles
"
139856003," One.
"
139856004," Yes, she has earrings.
"
139856005," The human in this photo is a female
"
139856006," A pink frosted donut with sprinkles costs $1.50
"
139856007," Red
"
139856008," A pink donut with sprinkles
"
139858000," The bird is flying over the water.
"
139858001," One bird is flying over the water.
"
139858002," A white bird with a yellow beak and a yellow eye
"
8787000," Yes, he is filming.
"
8787001," Yes, he is holding his dog.
"
8787002," Yes.
"
482062000," Three
"
482062001," No, the grass is green.
"
482062002," They are running.
"
482062003," The animal in the photo is a zebra.
"
482062004," Three zebras are running on the grassy hill.
"
482062005," Yes, the zebras are grazing on the grass
"
482062006," Zebras
"
482062007," Yes, it does.
"
482062008," No, they are standing on the grassy hill.
"
482062009," No, it is not cloudy.
"
482062010," No, this is a herd of zebras.
"
482062011," Yes, the grass is high.
"
482062012," This is a picture of zebras running on a hill.
"
482062013," Yes, they are walking.
"
482062014," No, this is a grassy area with a few trees
"
482062015," Three
"
482062016," They are running.
"
482062017," Three zebras are on the field.
"
482062018," The sky is blue.
"
139871000," G
"
139871001," Yes, the engines are started.
"
139871002," Yes, it is a jet.
"
139871003," The symbol for the German air force
"
139871004," One plane.
"
139871005," Yes, the airplane is going quickly.
"
139871006," One.
"
139872000," Yes, the dog is panting and the frisbee is in the grass
"
139872001," A dog laying on the grass next to a frisbee
"
139872002," Black and white dog laying on the grass with a red frisbee
"
139872003," Yes, the dog is happy.
"
139872004," No, he is just laying down and enjoying the frisbee
"
219920000," The first date on the clock is the first day of the month.
"
219920001," Yes, the sun is reflecting in the windows.
"
219920002," The clock on the building is a clock.
"
219920003," One clock is shown on the side of the building
"
219920004," The clock is on the side of the building.
"
219920005," Yes, it is embedded in the building.
"
219920006," It is 11:30 am
"
219920007," The clock says 12:00
"
219920008," The weather is cloudy.
"
219920009," The clock is showing the year 1812
"
219920010," The name of the building is written in the clock
"
219920011," The clock is made of metal and the hands are made of glass
"
219920012," The clock is attached to the building.
"
219920013," It is 2:30pm
"
219920014," The clock is made of brick and the material is metal
"
219920015," The clock is on the side of the building.
"
8803000," The man is standing in front of a brick building
"
8803001," One person is in the image
"
8803002," Yes, he does.
"
8803003," No, this is a scene from the past.
"
132540000," No, the room is not muted.
"
132540001," It is a can of soda
"
132540002," Yes
"
139883000," A frisbee.
"
139883001," Two frisbees and a frisbee.
"
139883002," A frisbee golf course
"
533106000," Freeskiing
"
533106001," He is throwing a frisbee.
"
533106002," Yes, a man in a blue shirt is wearing glasses.
"
533106003," No.
"
533107000," Yes, this is likely taken in America
"
533107001," PYW
"
533107002," The bus is a double decker bus.
"
533107003," Red
"
533107004," PYPL
"
533107005," Yes, there is a wheelchair accessible sign on the bus
"
533107006," Yes, this is a city bus
"
533107007," Yes, it is parked in two parking spot.
"
533107008," Plymouth in your pocket
"
533107009," Plymouth
"
8832000," Yes, she is over 20 years old
"
8832001," The function about is the function about.
"
8832002," Cake
"
533123000," Yes, he is playing with his mom and dad.
"
533123001," Yes, there is a clock in the picture.
"
533123002," Yes, she is wearing a green sweater
"
533123003," A clock
"
285462000," One person is holding a snowboard and standing in the snow
"
285462001," A snowboarder
"
285462002," One person is standing with a snowboard
"
285462003," Yes, it is snowing.
"
285462004," One
"
533129000," A dresser and two chairs
"
533129001," The image is of a fan and a clock.
"
533129002," Two
"
533129003," Two
"
8844000," Yes, a woman is wearing a hat.
"
8844001," No, this is a woman smiling at a table of bananas
"
8844002," A woman is smiling in front of a table of bananas
"
8844003," The woman is smiling and standing in front of a table with bunches of bananas
"
8844004," In Africa
"
8844005," The woman is smiling and standing in front of a table with bunches of bananas
"
8844006," Yes, this is a CSA delivery.
"
8844007," Bananas
"
8844008," Yes, they are ripe and ready to eat
"
8844009," Yes, there are more than three green bananas in this bunch.
"
8844010," Yes, she just picked the bananas
"
8844011," Yes, she is blonde.
"
8844012," Yes, I can see broccoli.
"
8844013," Yes, they are for sale.
"
8844014," Yes, this is outside.
"
8844015," Bananas
"
8844016," A lot of bananas.
"
8844017," The woman is smiling and standing in front of a table with bananas
"
8844018," Yes, they are all for sale.
"
8844019," Yes, they do.
"
8844020," A lot of them.
"
8844021," Yes, she is smiling.
"
8844022," A woman standing in front of a table with bananas
"
139917000," No, the lock is not broken.
"
139917001," Yes, there is a fireplace in the living room
"
139917002," A boy playing a video game with a dog
"
139917003," No, there are not beverages in this picture.
"
139917004," A dog
"
139917005," No, the boy is playing a video game
"
139917006," This picture was taken in the fall of 2008
"
139917007," No, the boy is playing a video game
"
533137000," A ski resort sign
"
533137001," The snow is about 6 inches deep.
"
533137002," Skiing
"
533140000," One
"
533140001," Sheep
"
533140002," No, this is a sheep pasture.
"
8853000," A skier in a yellow jacket is skiing down the mountain
"
8853001," No, there is no fence on the mountain.
"
8853002," Yes, the sun is shining bright.
"
8853003," A ski pole.
"
8853004," The person at the top of the mountain is skiing.
"
8853005," One
"
8853006," Yellow
"
8853007," Yellow
"
533145000," The object is used for playing video games.
"
533145001," The hand holding the Wii mote is pointing at the television
"
533145002," No, it is going to go up a hole.
"
533145003," Yes, he is using the controller
"
533145004," Yes
"
402077000," No, it is not ironic.
"
402077001," Two boys eating carrots
"
402077002," Carrots.
"
519673000," The train number is 7
"
519673001," Yes, the train is hooked up to the train track
"
519673002," Yes, there is a woman in the picture.
"
519673003," A train
"
519673004," 1
"
519673005," The train is on fire.
"
533156000," Yes, it is a domestic animal.
"
533156001," No, the cat is sitting on the table.
"
533156002," The chair is white and the cat is brown
"
271017000," The name of the bus company is estonsonsons
"
271017001," The white rectangles on the street represent the bus
"
271017002," The blue sign is on the bus.
"
8876000," Yes, it is.
"
8876001," The bottles are labeled with the number of bottles in the bottle.
"
8876002," Yes, they are.
"
533166000," Yes, the kitchen is clean.
"
533166001," Yes, they do.
"
533166002," Yes, it is.
"
533166003," It is a very nice kitchen.
"
533166004," Wood
"
533166005," None
"
402096000," A sign with a face on it
"
402096001," It means that the street is a no parking zone
"
402096002," One.
"
402096003," One.
"
402096004," A face with a smiley face.
"
402096005," The road is composed of asphalt
"
402096006," Yes, the curb has been freshly painted.
"
139953000," The utensils are metal.
"
139953001," Two glasses and two plates.
"
139953002," Yes, it is a breakfast meal.
"
533171000," No, the horse is outside a stable.
"
533171001," No, the horse is not being groomed.
"
533171002," The horse is tied to a tree
"
533171003," The truck is a Ford F-150
"
533171004," No, the horse is not giving you an evil look.
"
533171005," Brown
"
533173000," Yes, they are.
"
533173001," Yes, they are parasailing on the beach.
"
533173002," There are four people standing on the beach with kites
"
271032000," The rocks are a dark brown color
"
271032001," The answer is a fish.
"
271032002," Yes, there are birds in the water.
"
271032003," The birds are on the rocks and the water.
"
271032004," Yes, it could safely sleep on the hill.
"
271035000," A cat is drinking from the sink.
"
271035001," A calico cat is pictured in this image.
"
271035002," Yes, there is a cat in the sink.
"
271035003," It says ""Garbage""
"
271035004," The sink
"
402109000," Yes, the child has good eyesight
"
402109001," No, the candle is not lit.
"
402109002," The child is using a computer to do homework
"
402109003," A hat
"
402109004," She is using a computer to do her homework
"
402109005," A banana
"
402109006," Yes, this is likely a workplace
"
402109007," One.
"
402109008," One person is in the picture.
"
402109009," Yes, they are in a home.
"
402109010," Yes, there is a mouse in the photo
"
402109011," One.
"
402109012," A wooden table
"
139969000," It is a restaurant that serves food.
"
139969001," The store's street number is 6
"
139969002," The image shows a group of people standing around with bicycles.
"
8899000," Green
"
8899001," This is a building in New York City.
"
8899002," Graffiti
"
8899003," A car
"
8899004," Yes, there is a fire hydrant pictured.
"
8899005," Yes, the door is open.
"
8899006," A building with graffiti on the front and back of the building
"
8899007," Yes, the fire hydrant is red.
"
139973000," Yes, he is ready to hit the ball
"
139973001," A board reading is a reading of a person's personality from a personality test.
"
139973002," Yes, it is a full house at the stadium
"
271046000," The giraffe is looking left.
"
271046001," Yes, the giraffe is in natural surroundings.
"
271046002," The giraffe is about 5 feet tall
"
271046003," NO
"
271046004," The giraffes head is extending beyond the tree
"
271046005," The giraffes are eating the leaves from the tree
"
271046006," No, the giraffe is not afraid.
"
271046007," One giraffe is standing next to a tree
"
271046008," No, the giraffe is not looking at the photographer.
"
271046009," Yes, it is on the sidewalk.
"
271046010," The giraffe is going to eat the leaves from the tree
"
402123000," Yes, the elephant has relieved itself recently.
"
402123001," Yes, the elephant is fenced in.
"
402123002," Yes, it is a baby elephant.
"
533201000," Yes, the plane is being loaded
"
533201001," The number of the plane that is parked at the airport
"
533201002," No, it is not sunny.
"
533201003," Red, white and blue
"
533201004," The image shows a jetliner at the airport.
"
533206000," Yes, it is a healthy meal.
"
533206001," Two glasses, one with a spoon and one with a knife
"
533206002," A sandwich
"
271063000," Yes, it is fully stocked.
"
271063001," Yes, the electricity is working.
"
271063002," The cabinets are being installed.
"
139992000," Yes, she is carrying an umbrella to avoid too much sunlight
"
139992001," Female
"
139992002," Yes, it is.
"
8922000," A kitchen with a center island and two stools
"
8922001," Yes, it is a home kitchen
"
