question_id,answer
138549003," A beer and a sandwich
"
138549004," Orange
"
138549005," Sunlight
"
138549006," The glasses are on top of the table.
"
138550000," Yes
"
138550001," The poles are black and the fire hydrant is red
"
138550002," 1
"
138550003," Red
"
176009000," The man riding a surfboard on is a surfer.
"
176009001," Yes
"
176009002," Yes
"
138553000," Yes, the grass has just been mowed.
"
138553001," The number 25 is the number of the home team.
"
138553002," The player's number is #7
"
138553003," Baseball
"
138553004," White
"
531771000," Yes, it is an old stove
"
531771001," Two
"
531771002," Yes, they are installed.
"
531771003," The image is of a double oven
"
138556000," Yes
"
138556001," Green
"
138556002," Green
"
138556003," There are four boxes in the picture.
"
138556004," Yes
"
269632000," Yellow
"
269632001," Yellow
"
269632002," Yes
"
269632003," They are waiting for a bus
"
400709000," Yes, he is dressed appropriately.
"
400709001," Yes, there are clouds in the picture.
"
400709002," A surfboard
"
531784000," Yes
"
531784001," Yes
"
531784002," In the box
"
531784003," They are brown
"
531784004," ""Pizza""
"
416311000," Yes
"
416311001," The batter, the catcher, the pitcher, and the umpire
"
416311002," The University of Georgia Bulldogs
"
416311003," Baseball
"
138573000," The wall is made of brick
"
138573001," The animals are pinned to the wall because they are stuffed animals.
"
138573002," Bears
"
400719000," A picture of a kite flying in a park
"
400719001," A kite
"
400719002," Yes
"
400719003," There are many kites in the sky.
"
400719004," They are flying kites.
"
400719005," No, he is flying a kite.
"
400719006," Yes
"
400719007," No
"
400719008," Yes
"
400719009," A kite
"
400719010," Yes
"
400719011," There are a lot of people in the picture.
"
400719012," A kite flying in the sky
"
400719013," Yes, it is.
"
400719014," Yes, it is in the northern climate.
"
400719015," Yes
"
400719016," A kite festival
"
400719017," Yes
"
400719018," Yes
"
400719019," They are standing near the monument.
"
400719020," Spring
"
7506000," No, the giraffe has 5 legs.
"
7506001," The giraffe is bending down to eat grass
"
7506002," No, the giraffe is not running.
"
531796000," Yes, they are waiting for the bus
"
531796001," Yes
"
531796002," Green, blue, and white
"
531796003," Yes
"
531796004," This is a bus station in the Netherlands
"
531797000," Yes
"
531797001," Apple
"
531797002," The numbers are the serial numbers of the iphone
"
531798000," Green
"
531798001," Broccoli
"
531798002," Three
"
531798003," Yes, it is.
"
7511000," Black
"
7511001," A kite
"
7511002," The bag is blue
"
400728000," A dog
"
400728001," One
"
400728002," One person is pictured
"
531803000," Two
"
531803001," The sky
"
531803002," A pair of snowshoes
"
138589000,"
"
138589001," japan
"
138589002," Yes
"
138589003," All of the people have black hair.
"
138589004," The man at the counters hat is blue
"
269662000," Yes, there is a person in the water
"
269662001," Yes
"
269662002," Yes
"
7519000," Red
"
7519001," A man
"
7519002," A hot dog
"
7519003," A man in a red apron holding a hot dog and a basket of hot dogs
"
7522000," No, they are zebras
"
7522001," Two zebras
"
7522002," Yes, there are leaves on the trees.
"
7522003," The baby zebra
"
7522004," The small animal is called a zebra
"
7522005," The baby is standing on the mother's back.
"
7522006," The smaller zebra is nursing the larger zebra.
"
7522007," Yes, they are looking up
"
7522008," No, the baby zebra is not unhappy.
"
7522009," Two
"
7522010," The zebra
"
7522011," The mother zebra is protecting her baby from the sun
"
7522012," The trees are the trees of the forest
"
7522013," The grass is short
"
531815000," The outside
"
531815001," He is doing a trick on his skateboard
"
531815002," This is a skate park in a city
"
531816000," The girl is wearing a pink tutu
"
531816001," Yes
"
531816002," A teddy bear
"
138601000," Yes, it is a bus.
"
138601001," Buses only
"
138601002," The sky is clear.
"
138601003," A bus advertisement
"
138601004," Do not enter buses only
"
138601005," North America
"
269678000," The wall is white
"
269678001," Black
"
269678002," Yes, there is a checkerboard in the room.
"
269678003," Black
"
269678004," No, it is made of wood.
"
269678005," This is a twin size bed.
"
269678006," Black
"
269678007," The black fabric runner is in the corner of the room.
"
269678008," Yes, it looks comfortable.
"
269678009," It is a twin size bed.
"
269678010," Yes, there are mattresses on the beds.
"
269678011," The floor is carpeted
"
269678012," Yes
"
269678013," One
"
269678014," No, there is no movie under the bed.
"
269678015," One
"
269678016," Yes
"
269678017," Yes, but it is not recommended.
"
269678018," One
"
269678019," No, there is not a bathtub in this room.
"
269678020," Yes, it is well decorated.
"
269678021," The pillows are in the corner of the room.
"
269678022," The floor is the ground.
"
269678023," No, there is not a sprinkler on the ceiling.
"
269678024," In the corner of the room.
"
269678025," Yes, there is room for two people in this bed.
"
269678026," Yes
"
269678027," The floor is made of carpet
"
269678028," A bed
"
269678029," Yes, the bed is made.
"
269678030," Black
"
269678031," A person who is sleeping.
"
269682000," The sky is gray.
"
269682001," The person taking the pic is at the intersection of the street and the traffic light.
"
269682002," This is a street in the city of Los Angeles, California
"
269682003," The stoplight is red
"
269682004," The street name is on the sign.
"
269682005," Yes, it is a stormy picture.
"
269682006," Yes, there are cameras next to the traffic lights.
"
269689000," Blue
"
269689001," The players are in the minor league.
"
269689002," Red
"
394474000," Yes
"
394474001," A toothbrush
"
394474002," The door is open
"
7556000," The insides are concave
"
7556001," Yes
"
7556002," There are many kites flying in the sky.
"
222842000," Yes, all the glasses have the same amount of liquids.
"
222842001," A drink and a piece of cake
"
222842002," Yes, it is a lemon.
"
222842003," Two
"
222842004," Two forks
"
7559000," Six.
"
7559001," The brand name is ""Brittany""
"
7559002," Toothbrushes
"
7559003," There are six different colors in the picture.
"
7559004," Toothbrushes
"
531852000," Two
"
531852001," A wii remote
"
531852002," No, they are playing the video game, ""Wii""
"
531852003," Two
"
531852004," The walls are a light brown color
"
531852005," Yes
"
531852006," Two
"
531852007," The wall is a light brown color
"
531854000," Green
"
531854001," No, they are swimming in the water.
"
531854002," Geese
"
138639000," One
"
138639001," The building on the right is a five story building
"
138639002," The road is paved with asphalt
"
138639003," Yes, they are carrying red bags of luggage
"
138639004," The store name is ""The Gap""
"
138639005," Yes
"
138639006," Yes, it is still a commonly used form of transportation
"
138639007," A bicycle
"
138639008," It is a sunny day
"
138639009," Three
"
138639010," The flag of the United States of America
"
138639011," The buildings are in the background.
"
7570000," A home office
"
7570001," The computer displays at 8:00 a.m.
"
7570002," There are two plants in the picture.
"
7570003," A desk, a chair, a computer, a lamp, a lamp shade, a lamp, a lamp shade, a lamp, a lamp shade,"
7570004," A computer
"
138644000," A banana
"
138644001," Yes
"
138644002," None
"
197870000," No, this is a park.
"
197870001," One person is seen walking in the background.
"
197870002," A rooster
"
7574000," They are dark brown
"
7574001," A bottle of water
"
7574002," The plate is blue
"
7574003," A sink, a dishwasher, a microwave, a refrigerator, a stove, a microwave, a dishwasher, a microwave, a dishwasher,"
7574004," The bowl is blue
"
138648000," The clock says 12:00
"
138648001," Glass
"
138648002," Underground
"
138648003," Big Ben
"
269721000," Baseball
"
269721001," The man in the background is a baseball player
"
269721002," Baseball
"
269721003," Yes, he is a professional tennis player.
"
269721004," Black
"
269721005," Yes
"
269721006," The man is wearing a uniform
"
269721007," The ball is in the pitcher's hand.
"
269721008," 9
"
269721009," No, he is not.
"
269721010," The answer is the baseball team, the New York Mets.
"
269721011," The pitcher's mound
"
269721012," Pitcher
"
269721013," Black
"
269721014," Yes, it is a double tennis match.
"
269721015," The game of baseball
"
269721016," Yes
"
269721017," Black
"
400794000," No
"
400794001," He is eating a piece of pizza
"
400794002," A beard
"
400794003," The design is a white plate with a black border.
"
400794004," A slice of pizza
"
138653000," Horses
"
138653001," The name of the person who made the cake.
"
138653002," Green
"
138656000," Yes, they are.
"
138656001," Yes
"
138656002," The woman is riding a giraffe
"
400803000," A boat
"
400803001," The boat is a ferry
"
400803002," The boat is registered in the United States
"
400803003," There are two life preservers on the top of the boat.
"
269736000," Three
"
269736001," Yes, they all have cameras.
"
269736002," No
"
269736003," A pizza
"
269736004," Yes, they do.
"
269736005," Taking pictures of the pizza
"
269736006," Three
"
7593000," A skateboard ramp
"
7593001," One
"
7593002," Black
"
7593003," Yes, he is flying.
"
400815000," No
"
400815001," Yes, there is a van in the photo.
"
400815002," Yes, he is busy.
"
400815003," Yes, they are.
"
400815004," Black
"
400815005," He is sitting in the back of a truck on a country road
"
400815006," The man riding is a man sitting in the back of a truck.
"
400815007," The man in shorts is looking at the road.
"
400815008," No, there is no water in the picture.
"
400815009," Yes, he is a hitchhiker.
"
400815010," The man is wearing a black jacket, black pants, and a red hat.
"
400815011," The man's head is pointing to the left
"
138675000," The sky
"
138675001," Black
"
138675002," Yes, it is cold.
"
138675003," Black
"
138675004," The person at the top of the slope
"
531896000," It is a light brown color
"
531896001," The man is pushing the cart with the girl and the boy
"
531896002," Yes
"
531896003," A child, a baby, a toddler, a child, a baby, a toddler, a child, a baby, a toddler, a child,"
531896004," Yes, there is a child's carriage.
"
531896005," Yes, I normally take so much luggage with me when I travel
"
531896006," The bag is black
"
531896007," No, he is not wearing a helmet
"
1268000," Green
"
1268001," The bridge
"
1268002," A woman taking a picture of a swan
"
285258000," Yes, the dogs are able to run freely
"
285258001," There are three dogs in the photo.
"
285258002," Yes, the dogs are playing.
"
400836000," No, they are not eating.
"
400836001," Three
"
400836002," Zebras
"
531909000," The building is a temple
"
531909001," The material lines the majority of elements of this photograph are the gold and blue.
"
531909002," They are in a temple.
"
531917000," A tree
"
531917001," None
"
531917002," The house is in the city of New York.
"
531917003," Green
"
531917004," Two people are sitting on benches
"
400847000," Yes, it is round.
"
400847001," Red glass
"
400847002," Yes, there is a reflection on the vase.
"
138704000," Yes
"
138704001," Yes, there are candles in the room.
"
138704002," Two
"
400851000," Yes
"
400851001," Lake Tahoe, California
"
400851002," Yes
"
400851003," There are two umbrellas.
"
400853000," A motorcycle
"
400853001," One
"
400853002," One
"
269784000," The bike is parked in front of the fire hydrant
"
269784001," Yes, there is a manhole.
"
269784002," Yellow
"
269784003," Yes, it is parked properly.
"
269784004," Yellow
"
269784005," A scooter
"
269784006," Yellow
"
269784007," Yes
"
269784008," The yellow things next to the boxes are the scooters.
"
269784009," Yellow
"
138713000," The frisbee
"
138713001," The frisbee is white
"
138713002," The man's hat is purple
"
269786000," Yes
"
269786001," Yes, there is a bench by the water
"
269786002," Yes, he is surfing on a river.
"
